paper_id,title,file_name,category,year,priority,extraction_quality,evidence_type,claim_type,evidence_text,figure_table_source,page_est,keyword,confidence,relevance,ml_feature_candidate,needs_manual_check,title_needs_cleanup
P249,Polymerized and Colloidal Ionic Liquids�Syntheses and,P249_unidentified.pdf,Ionogel_Magnetic_Ionogel,2024,low,partial,excerpt,general,"ABSTRACT: The breadth and importance of polymerized ionic liquids (PILs) are steadily expanding,andthisreviewupdatesadvancesandtrendsinsyntheses,properties,andapplicationsover",line 8,1,ionic liquid,medium,standard,FALSE,TRUE,FALSE
P249,Polymerized and Colloidal Ionic Liquids�Syntheses and,P249_unidentified.pdf,Ionogel_Magnetic_Ionogel,2024,low,partial,excerpt,general,"field as a subset of materials science. The genesis of ionic liquids (ILs) over nano to meso length- scalesexhibiting0D,1D,2D,and3Dtopologiesdefinescolloidalionicliquids,CILs,whichcompose",line 11,1,ionic liquid,medium,standard,FALSE,TRUE,FALSE
P249,Polymerized and Colloidal Ionic Liquids�Syntheses and,P249_unidentified.pdf,Ionogel_Magnetic_Ionogel,2024,low,partial,excerpt,general,"including molecular weight, thermal properties, rheology, ion transport, self-healing, and stimuli-responsiveness. Glass transitions, criticalsolutiontemperatures,andliquidityarekeythermalpropertiesthattietoPILrheologyandviscoelasticity.Theseproperties",line 22,1,self-heal,medium,standard,TRUE,TRUE,FALSE
P249,Polymerized and Colloidal Ionic Liquids�Syntheses and,P249_unidentified.pdf,Ionogel_Magnetic_Ionogel,2024,low,partial,excerpt,general,"inturnmodulatemechanicalpropertiesandiontransport,whicharefoundationalinincreasingapplicationsofPILs.Cross-linkingin gelationandionogelsandreversiblestep-growthchemistriesareessentialforself-healingPILs.Stimuli-responsivenessdistinguishes",line 24,1,mechanical,medium,standard,FALSE,TRUE,FALSE
P249,Polymerized and Colloidal Ionic Liquids�Syntheses and,P249_unidentified.pdf,Ionogel_Magnetic_Ionogel,2024,low,partial,excerpt,general,"gelationandionogelsandreversiblestep-growthchemistriesareessentialforself-healingPILs.Stimuli-responsivenessdistinguishes PILsfrommanyotherclassesofpolymers,anditemphasizestheimportanceofsegmentallycontrollingandtuningsolvationinCILs",line 25,1,ionogel,medium,standard,FALSE,TRUE,FALSE
P249,Polymerized and Colloidal Ionic Liquids�Syntheses and,P249_unidentified.pdf,Ionogel_Magnetic_Ionogel,2024,low,partial,performance_data,measurement,R-squared: 0095,text extraction,,performance,medium,standard,TRUE,TRUE,FALSE
P249,Polymerized and Colloidal Ionic Liquids�Syntheses and,P249_unidentified.pdf,Ionogel_Magnetic_Ionogel,2024,low,partial,figure_caption,measurement,"Most molecular scale
ILs,CILs,andPILswithalargestdimensionoflessthan3nm
we term 0D.66 This dimensionality covers most low to
moderatemolecularweightPILsinsolutionwhererandomcoil
confirmations typically occur. Larger spherical, oblate, or
prolate ellipsoidal PIL-based objects we consider to be 3D in
",Figure 3,,Figure 3,medium,standard,FALSE,TRUE,FALSE
P249,Polymerized and Colloidal Ionic Liquids�Syntheses and,P249_unidentified.pdf,Ionogel_Magnetic_Ionogel,2024,low,partial,figure_caption,measurement,"Perspective portals for viewing PILs, poly(ionic liquids),
focusingonhowtheyaremade,howtheybehave,andwheretheyare also those listed in Table 3. Figure 3e illustrates another class
used.Ancillarytothesecoreperspectivesofsyntheses,properties,and of CILs that comprise cores of an alternative phase, usu",Figure 2,,Figure 2,medium,standard,FALSE,TRUE,FALSE
P249,Polymerized and Colloidal Ionic Liquids�Syntheses and,P249_unidentified.pdf,Ionogel_Magnetic_Ionogel,2024,low,partial,figure_caption,measurement,"IL macromonomer (ILM) design features, indicating two extensive work over 1990−2012 in formulating polymerizable
types of radical polymerization and a type of facile coupling, four microemulsions,140 including those producing PILs.4,74,67
typesofmonomers,andthreeimportantclassesofpropertiesthatone
T",Figure 4,,Figure 4,medium,standard,TRUE,TRUE,FALSE
P254,assembles into a lattice that contains numerous energetically near-,P254_unidentified.pdf,Ionogel_Magnetic_Ionogel,2025,low,partial,conclusion,finding,"can be inferred from the observed
symmetry of the aromatic core. Anion- conductive materials have conductivity trends of the SIEn·X salts. First, the ionic conductivity
applications in organic photovoltaics (36) and anion shuttle bat- in the solid state must be dominated by diffusion of the halides (49)
teries (37). because any dielectric response arising from motion of the cation
would be expected to be anisotropic on account of its columnar order-
Mechanistic insights ing. This mechanism is su",conclusion section,end,conclusion,medium,standard,TRUE,TRUE,FALSE
P254,assembles into a lattice that contains numerous energetically near-,P254_unidentified.pdf,Ionogel_Magnetic_Ionogel,2025,low,partial,excerpt,general,ELECTROCHEMISTRY diffusion of the counterion through the solid network to follow the same mechanism as the isotropic liquid. As a practical design consid-,line 5,1,network,medium,standard,FALSE,TRUE,FALSE
P254,assembles into a lattice that contains numerous energetically near-,P254_unidentified.pdf,Ionogel_Magnetic_Ionogel,2025,low,partial,excerpt,general,"unavoidable steep drop in ionic conductivity upon phase transition from a fluid state to the more ordered solid state. Here, Results",line 21,1,conductivity,medium,standard,FALSE,TRUE,FALSE
P254,assembles into a lattice that contains numerous energetically near-,P254_unidentified.pdf,Ionogel_Magnetic_Ionogel,2025,low,partial,excerpt,general,"conductivity mechanism across transitions between three states nium salts (SIEn·X), each bearing nine equivalent linear alkyl chains of matter, from an initial isotropic liquid to a liquid crystalline of n carbon atoms in length. The triskelion- like molecular design ar-",line 24,1,conductivity,medium,standard,FALSE,TRUE,FALSE
P254,assembles into a lattice that contains numerous energetically near-,P254_unidentified.pdf,Ionogel_Magnetic_Ionogel,2025,low,partial,excerpt,general,"This state-i ndependent ionic conductivity opens up opportunities threefold rotational symmetry, the extension of the cyclopropenium to exploit liquid-l ike ionic conductivity in organic solids. π- system through the three coplanar trialkoxyphenyl groups allows a",line 30,1,conductivity,medium,standard,FALSE,TRUE,FALSE
P254,assembles into a lattice that contains numerous energetically near-,P254_unidentified.pdf,Ionogel_Magnetic_Ionogel,2025,low,partial,excerpt,general,"to exploit liquid-l ike ionic conductivity in organic solids. π- system through the three coplanar trialkoxyphenyl groups allows a high degree of charge delocalization (22, 23). Therefore, anions would",line 31,1,conductivity,medium,standard,FALSE,TRUE,FALSE
P254,assembles into a lattice that contains numerous energetically near-,P254_unidentified.pdf,Ionogel_Magnetic_Ionogel,2025,low,partial,excerpt,general,"of ionic conductivity [log(σ)] varies linearly with the inverse of tem- charge density at the center of the rigid aromatic core is lower than perature (1/T). Certain inorganic solids act as superionic conductors, that found around its periphery—the ESP is just 230 kJ·mol−1 at the",line 38,1,conductivity,medium,standard,FALSE,TRUE,FALSE
P254,assembles into a lattice that contains numerous energetically near-,P254_unidentified.pdf,Ionogel_Magnetic_Ionogel,2025,low,partial,performance_data,measurement,R-squared: 025,text extraction,,performance,medium,standard,TRUE,TRUE,FALSE
P254,assembles into a lattice that contains numerous energetically near-,P254_unidentified.pdf,Ionogel_Magnetic_Ionogel,2025,low,partial,figure_caption,measurement,"Design elements for state- independent ionic conductivity. (A) The typical trend for change in σ with T of a COE is contrasted with that of a SIE. The conductivity of
the COE drops abruptly upon phase transition from a fluid to a solid state as it undergoes a change in the ionic conductivity mechani",Figure 1,,Figure 1,medium,standard,FALSE,TRUE,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,Ionogel_Magnetic_Ionogel,2020,medium,good,abstract,general,"We present a brief overview of current developments in
the field of polymer electrolytes, with the focus on single-ion
conducting polymers. The latter have significant advantages relative
to electrolytes with dual-ion conductivity for use in energy storage
devices. First we discuss various mechanisms of ionic conductivity in
polymers and fundamental limitations imposed by these mechanisms.
Wealsoemphasizetheroleofion−ioncorrelationsinconductivitythat
are not negligible in concentrated and semidi",abstract section,1,abstract,high,standard,FALSE,FALSE,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,Ionogel_Magnetic_Ionogel,2020,medium,good,conclusion,measurement,"this section, we emphasize that the solid-like whereσ istheexperimentallymeasuredconductivity,andn,q,
mechanism (decoupling of ion dynamics from segmental exp
and D respectively represent the concentration, charge, and
dynamics) can also be dominant above T if the rate of ion
g diffusionofcations(+)oranions(−).
rearrangement is much faster than the segmental relaxation
The reduced ionicity in liquid and polymer electrolytes is
(Figure 4A,B). In that case, the polymer matrix remains
traditionally",conclusion section,end,conclusion,high,standard,TRUE,FALSE,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,Ionogel_Magnetic_Ionogel,2020,medium,good,excerpt,general,to electrolytes with dual-ion conductivity for use in energy storage devices. First we discuss various mechanisms of ionic conductivity in,line 12,1,conductivity,medium,standard,FALSE,FALSE,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,Ionogel_Magnetic_Ionogel,2020,medium,good,excerpt,general,devices. First we discuss various mechanisms of ionic conductivity in polymers and fundamental limitations imposed by these mechanisms.,line 13,1,conductivity,medium,standard,FALSE,FALSE,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,Ionogel_Magnetic_Ionogel,2020,medium,good,excerpt,general,Wealsoemphasizetheroleofion−ioncorrelationsinconductivitythat are not negligible in concentrated and semidilute ionic systems. Next,line 15,1,conductivity,medium,standard,FALSE,FALSE,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,Ionogel_Magnetic_Ionogel,2020,medium,good,excerpt,general,electrolytes with required room temperature conductivity. 1. INTRODUCTION Work on polymer electrolytes started in the 1970s with the,line 21,1,conductivity,medium,standard,FALSE,FALSE,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,Ionogel_Magnetic_Ionogel,2020,medium,good,excerpt,general,"discoveryofionicconductivityinpoly(ethyleneoxide)(PEO) Polymer electrolytes represent a broad class of materials with withaddedsalt.35,36Sincethattime,PEOhasbeenconsidereda",line 23,1,conductivity,medium,standard,FALSE,FALSE,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,Ionogel_Magnetic_Ionogel,2020,medium,good,excerpt,general,"chromicdevices,13−15sensorsandactuators,16separations(e.g., provides ionic conductivity several orders of magnitude lower gas separation) and water",line 32,1,conductivity,medium,standard,FALSE,FALSE,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,Ionogel_Magnetic_Ionogel,2020,medium,good,performance_data,measurement,R-squared: 8,text extraction,,performance,medium,standard,TRUE,FALSE,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,Ionogel_Magnetic_Ionogel,2020,medium,good,performance_data,measurement,Dielectric constant: 1,text extraction,,performance,medium,standard,TRUE,FALSE,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,Ionogel_Magnetic_Ionogel,2020,medium,good,figure_caption,measurement,"Comparison of the temperature dependence of ionic
conductivity (red downward-pointing triangles) and segmental
relaxationtime(blackupward-pointingtriangles)inPEOwith19wt
% LiClO. Ionic conductivity in this case is strongly coupled to
4
segmentaldynamics.Dataaretakenfromref75.",Figure 2,,Figure 2,medium,standard,FALSE,FALSE,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,Ionogel_Magnetic_Ionogel,2020,medium,good,figure_caption,measurement,"Walden plot presenting molar conductivity vs segmental
Tammann (VFT) temperature variation, σ ∼ exp[−B/(T − relaxation rate for PEO- and PPG-based polymers with different
T )], following the temperature dependence of the structural molecularweights(givenbynumbersinkg/mol)andweightfractions
0 ofLisal",Figure 3,,Figure 3,medium,standard,FALSE,FALSE,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,Ionogel_Magnetic_Ionogel,2020,medium,good,figure_caption,measurement,"Temperature dependence of conductivity in polymer
electrolytes shows a crossover from a VFT-like behavior to an
Arrhenius-likebehavioratT∼T.ConductivityatT issignificantly
g g
higherthan∼10−14−10−15S/cm,indicatingstrongdecouplingofion
transport from segmental dynamics. The polymers are poly(N-
vinyl",Figure 5,,Figure 5,medium,standard,FALSE,FALSE,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,Ionogel_Magnetic_Ionogel,2020,medium,good,figure_caption,measurement,"Cartoonsillustratingcorrelatedionjumpsoffourions.(A)
the mobile ions are trapped (immobilized) and do not The case when the total mean-squared charge displacement ⟨U2⟩ is
contributetoconductivitycanbeexcludedbasedontheNMR
smallerthanexpectedforrandom(noncorrelated)ionjumps,∼Nλ2.
These correlated jum",Figure 8,,Figure 8,medium,standard,FALSE,FALSE,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,Ionogel_Magnetic_Ionogel,2020,medium,good,figure_caption,measurement,"Conductivityinseveralpolymernanocompositesbasedon
(Figure9),withacationtransportnumberof∼1.Notethatour conductive (filled symbols) and nonconductive (empty symbols)
analysis of these data (see multiblock PE-SI in Figure 7A) ceramics: LLZTO garnet;152 LLTO wires;158 LLZO with polyvinyl-
revealedarath",Figure 10,,Figure 10,medium,standard,FALSE,FALSE,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,Ionogel_Magnetic_Ionogel,2020,medium,good,figure_caption,measurement,"Temperature dependenceof conductivityin single-Li-ion system is the mobile ion.70,108,109 The high cation and anion
conducting polymer electrolytes: poly(ethylene-co-acrylic lithium-
(fluorosulfonyl)imide)PEALiFSI;164P(STFSILi)−PEO−P(STFSILi)
concentration strongly reduces Eσ and thus increases con-",Figure 11,,Figure 11,medium,standard,FALSE,FALSE,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,Ionogel_Magnetic_Ionogel,2020,medium,good,figure_caption,measurement,"Cartoonofapolymerwithionchannelscreatingahighlocal
ionconcentration.
Theimportanceofhighionconcentrationwassupportedby
an interesting analysis of conductivity at T for different
g
electrolytes.70 It demonstrated (Figure 14) that polymer",Figure 13,,Figure 13,medium,standard,FALSE,FALSE,FALSE
P269,ISSN 1998-0124 CN 11-5974/O4,P269_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,medium,good,abstract,finding,"The ionic conductive elastomers show great promise in multifunctional wearable electronics, but they currently suffer from liquid
leakage/evaporation or mechanical compliance. Developing ionic conductive elastomers integrating non-volatility, mechanical
robustness, superior ionic conductivity, and ultra-stretchability remains urgent and challenging. Here, we developed a healable,
robust, and conductive elastomer via impregnating free ionic liquids (ILs) into the ILs-multigrafted poly(urethane-ur",abstract section,1,abstract,high,high_relevance_pu,TRUE,FALSE,FALSE
P269,ISSN 1998-0124 CN 11-5974/O4,P269_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,medium,good,conclusion,finding,"[7] Zhang, S. P.; Sharifuzzamn, M.; Rana, S. M. S.; Zahed, M. A.;
In summary, we developed an ionic conductive elastomer Sharma, S.; Shin, Y.; Song, H.; Park, J. Y. Highly conductive,
integrating healable, robust, and ultrastretchable properties via stretchable, durable, skin-conformal dry electrodes based on
thermoplastic elastomer-embedded 3D porous graphene for
impregnating free ILs into the ILs-multigrafted poly(urethane-
multifunctional wearable bioelectronics. Nano Res. 2023, 16,
urea) net",conclusion section,end,conclusion,high,high_relevance_pu,FALSE,FALSE,FALSE
P269,ISSN 1998-0124 CN 11-5974/O4,P269_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,medium,good,excerpt,general,"A healable, mechanically robust and ultrastretchable ionic conductive elastomer for durably wearable sensor",line 5,1,stretchable,medium,high_relevance_pu,FALSE,FALSE,FALSE
P269,ISSN 1998-0124 CN 11-5974/O4,P269_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,medium,good,excerpt,general,"leakage/evaporation or mechanical compliance. Developing ionic conductive elastomers integrating non-volatility, mechanical robustness, superior ionic conductivity, and ultra-stretchability remains urgent and challenging. Here, we developed a healable,",line 17,1,mechanical,medium,high_relevance_pu,FALSE,FALSE,FALSE
P269,ISSN 1998-0124 CN 11-5974/O4,P269_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,medium,good,excerpt,general,"robustness, superior ionic conductivity, and ultra-stretchability remains urgent and challenging. Here, we developed a healable, robust, and conductive elastomer via impregnating free ionic liquids (ILs) into the ILs-multigrafted poly(urethane-urea) (PUU)",line 18,1,conductivity,medium,high_relevance_pu,FALSE,FALSE,FALSE
